,value_time,variable_name,nws_lid,measurement_unit,value,elevation
335,2024-09-04 10:35:00+00:00,stage height,BFCN7,ft,0.75,2075.15
336,2024-09-04 11:05:00+00:00,stage height,BFCN7,ft,0.75,2075.15
337,2024-09-04 11:35:00+00:00,stage height,BFCN7,ft,0.74,2075.14
338,2024-09-04 12:05:00+00:00,stage height,BFCN7,ft,0.73,2075.13
339,2024-09-04 12:35:00+00:00,stage height,BFCN7,ft,0.72,2075.1199
340,2024-09-04 13:05:00+00:00,stage height,BFCN7,ft,0.72,2075.1199
341,2024-09-04 13:35:00+00:00,stage height,BFCN7,ft,0.71,2075.1099
342,2024-09-04 14:05:00+00:00,stage height,BFCN7,ft,0.71,2075.1099
343,2024-09-04 14:35:00+00:00,stage height,BFCN7,ft,0.71,2075.1099
344,2024-09-04 15:05:00+00:00,stage height,BFCN7,ft,0.71,2075.1099
345,2024-09-04 15:35:00+00:00,stage height,BFCN7,ft,0.71,2075.1099
346,2024-09-04 16:05:00+00:00,stage height,BFCN7,ft,0.71,2075.1099
347,2024-09-04 16:35:00+00:00,stage height,BFCN7,ft,0.72,2075.1199
348,2024-09-04 17:05:00+00:00,stage height,BFCN7,ft,0.73,2075.13
349,2024-09-04 17:35:00+00:00,stage height,BFCN7,ft,0.73,2075.13
350,2024-09-04 18:05:00+00:00,stage height,BFCN7,ft,0.74,2075.14
351,2024-09-04 18:35:00+00:00,stage height,BFCN7,ft,0.74,2075.14
352,2024-09-04 19:05:00+00:00,stage height,BFCN7,ft,0.73,2075.13
353,2024-09-04 19:35:00+00:00,stage height,BFCN7,ft,0.73,2075.13
354,2024-09-04 20:05:00+00:00,stage height,BFCN7,ft,0.73,2075.13
355,2024-09-04 20:35:00+00:00,stage height,BFCN7,ft,0.73,2075.13
356,2024-09-04 21:05:00+00:00,stage height,BFCN7,ft,0.73,2075.13
357,2024-09-04 21:35:00+00:00,stage height,BFCN7,ft,0.73,2075.13
358,2024-09-04 22:05:00+00:00,stage height,BFCN7,ft,0.72,2075.1199
359,2024-09-04 22:35:00+00:00,stage height,BFCN7,ft,0.72,2075.1199
360,2024-09-04 23:05:00+00:00,stage height,BFCN7,ft,0.72,2075.1199
361,2024-09-04 23:35:00+00:00,stage height,BFCN7,ft,0.71,2075.1099
362,2024-09-05 00:05:00+00:00,stage height,BFCN7,ft,0.71,2075.1099
363,2024-09-05 00:35:00+00:00,stage height,BFCN7,ft,0.71,2075.1099
364,2024-09-05 01:05:00+00:00,stage height,BFCN7,ft,0.7,2075.0999
365,2024-09-05 01:35:00+00:00,stage height,BFCN7,ft,0.7,2075.0999
366,2024-09-05 02:05:00+00:00,stage height,BFCN7,ft,0.7,2075.0999
367,2024-09-05 02:35:00+00:00,stage height,BFCN7,ft,0.7,2075.0999
368,2024-09-05 03:05:00+00:00,stage height,BFCN7,ft,0.7,2075.0999
369,2024-09-05 03:35:00+00:00,stage height,BFCN7,ft,0.69,2075.0898
370,2024-09-05 04:05:00+00:00,stage height,BFCN7,ft,0.68,2075.0798
371,2024-09-05 04:35:00+00:00,stage height,BFCN7,ft,0.68,2075.0798
372,2024-09-05 05:05:00+00:00,stage height,BFCN7,ft,0.68,2075.0798
373,2024-09-05 05:35:00+00:00,stage height,BFCN7,ft,0.69,2075.0898
374,2024-09-05 06:05:00+00:00,stage height,BFCN7,ft,0.69,2075.0898
375,2024-09-05 06:35:00+00:00,stage height,BFCN7,ft,0.69,2075.0898
376,2024-09-05 07:05:00+00:00,stage height,BFCN7,ft,0.69,2075.0898
377,2024-09-05 07:35:00+00:00,stage height,BFCN7,ft,0.71,2075.1099
378,2024-09-05 08:05:00+00:00,stage height,BFCN7,ft,0.77,2075.17
379,2024-09-05 08:35:00+00:00,stage height,BFCN7,ft,0.79,2075.19
380,2024-09-05 09:05:00+00:00,stage height,BFCN7,ft,0.78,2075.18
381,2024-09-05 09:35:00+00:00,stage height,BFCN7,ft,0.77,2075.17
382,2024-09-05 10:05:00+00:00,stage height,BFCN7,ft,0.75,2075.15
383,2024-09-05 10:35:00+00:00,stage height,BFCN7,ft,0.73,2075.13
384,2024-09-05 11:05:00+00:00,stage height,BFCN7,ft,0.72,2075.1199
385,2024-09-05 11:35:00+00:00,stage height,BFCN7,ft,0.71,2075.1099
386,2024-09-05 12:05:00+00:00,stage height,BFCN7,ft,0.7,2075.0999
387,2024-09-05 12:35:00+00:00,stage height,BFCN7,ft,0.69,2075.0898
388,2024-09-05 13:05:00+00:00,stage height,BFCN7,ft,0.69,2075.0898
389,2024-09-05 13:35:00+00:00,stage height,BFCN7,ft,0.69,2075.0898
390,2024-09-05 14:05:00+00:00,stage height,BFCN7,ft,0.69,2075.0898
391,2024-09-05 14:35:00+00:00,stage height,BFCN7,ft,0.69,2075.0898
392,2024-09-05 15:05:00+00:00,stage height,BFCN7,ft,0.7,2075.0999
393,2024-09-05 15:35:00+00:00,stage height,BFCN7,ft,0.7,2075.0999
394,2024-09-05 16:05:00+00:00,stage height,BFCN7,ft,0.71,2075.1099
395,2024-09-05 16:35:00+00:00,stage height,BFCN7,ft,0.71,2075.1099
396,2024-09-05 17:05:00+00:00,stage height,BFCN7,ft,0.71,2075.1099
397,2024-09-05 17:35:00+00:00,stage height,BFCN7,ft,0.71,2075.1099
398,2024-09-05 18:05:00+00:00,stage height,BFCN7,ft,0.71,2075.1099
399,2024-09-05 18:35:00+00:00,stage height,BFCN7,ft,0.71,2075.1099
400,2024-09-05 19:05:00+00:00,stage height,BFCN7,ft,0.71,2075.1099
401,2024-09-05 19:35:00+00:00,stage height,BFCN7,ft,0.71,2075.1099
402,2024-09-05 20:05:00+00:00,stage height,BFCN7,ft,0.72,2075.1199
403,2024-09-05 20:35:00+00:00,stage height,BFCN7,ft,0.71,2075.1099
404,2024-09-05 21:05:00+00:00,stage height,BFCN7,ft,0.71,2075.1099
405,2024-09-05 21:35:00+00:00,stage height,BFCN7,ft,0.71,2075.1099
406,2024-09-05 22:05:00+00:00,stage height,BFCN7,ft,0.71,2075.1099
407,2024-09-05 22:35:00+00:00,stage height,BFCN7,ft,0.71,2075.1099
408,2024-09-05 23:05:00+00:00,stage height,BFCN7,ft,0.72,2075.1199
409,2024-09-05 23:35:00+00:00,stage height,BFCN7,ft,0.72,2075.1199
410,2024-09-06 00:05:00+00:00,stage height,BFCN7,ft,0.72,2075.1199
411,2024-09-06 00:35:00+00:00,stage height,BFCN7,ft,0.71,2075.1099
412,2024-09-06 01:05:00+00:00,stage height,BFCN7,ft,0.71,2075.1099
413,2024-09-06 01:35:00+00:00,stage height,BFCN7,ft,0.71,2075.1099
414,2024-09-06 02:05:00+00:00,stage height,BFCN7,ft,0.7,2075.0999
415,2024-09-06 02:35:00+00:00,stage height,BFCN7,ft,0.7,2075.0999
416,2024-09-06 03:05:00+00:00,stage height,BFCN7,ft,0.69,2075.0898
417,2024-09-06 03:35:00+00:00,stage height,BFCN7,ft,0.69,2075.0898
418,2024-09-06 04:05:00+00:00,stage height,BFCN7,ft,0.69,2075.0898
419,2024-09-06 04:35:00+00:00,stage height,BFCN7,ft,0.69,2075.0898
420,2024-09-06 05:05:00+00:00,stage height,BFCN7,ft,0.69,2075.0898
421,2024-09-06 05:35:00+00:00,stage height,BFCN7,ft,0.68,2075.0798
422,2024-09-06 06:05:00+00:00,stage height,BFCN7,ft,0.68,2075.0798
423,2024-09-06 06:35:00+00:00,stage height,BFCN7,ft,0.68,2075.0798
424,2024-09-06 07:05:00+00:00,stage height,BFCN7,ft,0.67,2075.0698
425,2024-09-06 07:35:00+00:00,stage height,BFCN7,ft,0.66,2075.0598
426,2024-09-06 08:05:00+00:00,stage height,BFCN7,ft,0.66,2075.0598
427,2024-09-06 08:35:00+00:00,stage height,BFCN7,ft,0.66,2075.0598
428,2024-09-06 09:05:00+00:00,stage height,BFCN7,ft,0.66,2075.0598
429,2024-09-06 09:35:00+00:00,stage height,BFCN7,ft,0.67,2075.0698
430,2024-09-06 10:05:00+00:00,stage height,BFCN7,ft,0.67,2075.0698
431,2024-09-06 10:35:00+00:00,stage height,BFCN7,ft,0.67,2075.0698
432,2024-09-06 11:05:00+00:00,stage height,BFCN7,ft,0.67,2075.0698
433,2024-09-06 11:35:00+00:00,stage height,BFCN7,ft,0.67,2075.0698
434,2024-09-06 12:05:00+00:00,stage height,BFCN7,ft,0.68,2075.0798
435,2024-09-06 12:35:00+00:00,stage height,BFCN7,ft,0.68,2075.0798
436,2024-09-06 13:05:00+00:00,stage height,BFCN7,ft,0.69,2075.0898
437,2024-09-06 13:35:00+00:00,stage height,BFCN7,ft,0.69,2075.0898
438,2024-09-06 14:05:00+00:00,stage height,BFCN7,ft,0.7,2075.0999
439,2024-09-06 14:35:00+00:00,stage height,BFCN7,ft,0.71,2075.1099
440,2024-09-06 15:05:00+00:00,stage height,BFCN7,ft,0.71,2075.1099
441,2024-09-06 15:35:00+00:00,stage height,BFCN7,ft,0.71,2075.1099
442,2024-09-06 16:05:00+00:00,stage height,BFCN7,ft,0.72,2075.1199
443,2024-09-06 16:35:00+00:00,stage height,BFCN7,ft,0.72,2075.1199
444,2024-09-06 17:05:00+00:00,stage height,BFCN7,ft,0.72,2075.1199
445,2024-09-06 17:35:00+00:00,stage height,BFCN7,ft,0.72,2075.1199
446,2024-09-06 18:05:00+00:00,stage height,BFCN7,ft,0.72,2075.1199
447,2024-09-06 18:35:00+00:00,stage height,BFCN7,ft,0.72,2075.1199
448,2024-09-06 19:05:00+00:00,stage height,BFCN7,ft,0.71,2075.1099
449,2024-09-06 19:35:00+00:00,stage height,BFCN7,ft,0.71,2075.1099
450,2024-09-06 20:05:00+00:00,stage height,BFCN7,ft,0.71,2075.1099
451,2024-09-06 20:35:00+00:00,stage height,BFCN7,ft,0.71,2075.1099
452,2024-09-06 21:05:00+00:00,stage height,BFCN7,ft,0.71,2075.1099
453,2024-09-06 21:35:00+00:00,stage height,BFCN7,ft,0.71,2075.1099
454,2024-09-06 22:05:00+00:00,stage height,BFCN7,ft,0.7,2075.0999
455,2024-09-06 22:35:00+00:00,stage height,BFCN7,ft,0.7,2075.0999
456,2024-09-06 23:05:00+00:00,stage height,BFCN7,ft,0.7,2075.0999
457,2024-09-06 23:35:00+00:00,stage height,BFCN7,ft,0.7,2075.0999
458,2024-09-07 00:05:00+00:00,stage height,BFCN7,ft,0.7,2075.0999
459,2024-09-07 00:35:00+00:00,stage height,BFCN7,ft,0.7,2075.0999
460,2024-09-07 01:05:00+00:00,stage height,BFCN7,ft,0.69,2075.0898
461,2024-09-07 01:35:00+00:00,stage height,BFCN7,ft,0.69,2075.0898
462,2024-09-07 02:05:00+00:00,stage height,BFCN7,ft,0.69,2075.0898
463,2024-09-07 02:35:00+00:00,stage height,BFCN7,ft,0.68,2075.0798
464,2024-09-07 03:05:00+00:00,stage height,BFCN7,ft,0.68,2075.0798
465,2024-09-07 03:35:00+00:00,stage height,BFCN7,ft,0.68,2075.0798
466,2024-09-07 04:05:00+00:00,stage height,BFCN7,ft,0.68,2075.0798
467,2024-09-07 04:35:00+00:00,stage height,BFCN7,ft,0.68,2075.0798
468,2024-09-07 05:05:00+00:00,stage height,BFCN7,ft,0.68,2075.0798
469,2024-09-07 05:35:00+00:00,stage height,BFCN7,ft,0.68,2075.0798
470,2024-09-07 06:05:00+00:00,stage height,BFCN7,ft,0.68,2075.0798
471,2024-09-07 06:35:00+00:00,stage height,BFCN7,ft,0.68,2075.0798
472,2024-09-07 07:05:00+00:00,stage height,BFCN7,ft,0.68,2075.0798
473,2024-09-07 07:35:00+00:00,stage height,BFCN7,ft,0.68,2075.0798
474,2024-09-07 08:05:00+00:00,stage height,BFCN7,ft,0.68,2075.0798
475,2024-09-07 08:35:00+00:00,stage height,BFCN7,ft,0.68,2075.0798
476,2024-09-07 09:05:00+00:00,stage height,BFCN7,ft,0.68,2075.0798
477,2024-09-07 09:35:00+00:00,stage height,BFCN7,ft,0.68,2075.0798
478,2024-09-07 10:05:00+00:00,stage height,BFCN7,ft,0.68,2075.0798
479,2024-09-07 10:35:00+00:00,stage height,BFCN7,ft,0.68,2075.0798
480,2024-09-07 11:05:00+00:00,stage height,BFCN7,ft,0.68,2075.0798
481,2024-09-07 11:35:00+00:00,stage height,BFCN7,ft,0.68,2075.0798
482,2024-09-07 12:05:00+00:00,stage height,BFCN7,ft,0.68,2075.0798
483,2024-09-07 12:35:00+00:00,stage height,BFCN7,ft,0.69,2075.0898
484,2024-09-07 13:05:00+00:00,stage height,BFCN7,ft,0.69,2075.0898
485,2024-09-07 13:35:00+00:00,stage height,BFCN7,ft,0.69,2075.0898
486,2024-09-07 14:05:00+00:00,stage height,BFCN7,ft,0.69,2075.0898
487,2024-09-07 14:35:00+00:00,stage height,BFCN7,ft,0.69,2075.0898
488,2024-09-07 15:05:00+00:00,stage height,BFCN7,ft,0.69,2075.0898
489,2024-09-07 15:35:00+00:00,stage height,BFCN7,ft,0.7,2075.0999
490,2024-09-07 16:05:00+00:00,stage height,BFCN7,ft,0.69,2075.0898
491,2024-09-07 16:35:00+00:00,stage height,BFCN7,ft,0.7,2075.0999
492,2024-09-07 17:05:00+00:00,stage height,BFCN7,ft,0.7,2075.0999
493,2024-09-07 17:35:00+00:00,stage height,BFCN7,ft,0.7,2075.0999
494,2024-09-07 18:05:00+00:00,stage height,BFCN7,ft,0.7,2075.0999
495,2024-09-07 18:35:00+00:00,stage height,BFCN7,ft,0.7,2075.0999
496,2024-09-07 19:05:00+00:00,stage height,BFCN7,ft,0.7,2075.0999
497,2024-09-07 19:35:00+00:00,stage height,BFCN7,ft,0.71,2075.1099
498,2024-09-07 20:05:00+00:00,stage height,BFCN7,ft,0.7,2075.0999
499,2024-09-07 20:35:00+00:00,stage height,BFCN7,ft,0.7,2075.0999
500,2024-09-07 21:05:00+00:00,stage height,BFCN7,ft,0.69,2075.0898
501,2024-09-07 21:35:00+00:00,stage height,BFCN7,ft,0.68,2075.0798
502,2024-09-07 22:05:00+00:00,stage height,BFCN7,ft,0.68,2075.0798
503,2024-09-07 22:35:00+00:00,stage height,BFCN7,ft,0.67,2075.0698
504,2024-09-07 23:05:00+00:00,stage height,BFCN7,ft,0.67,2075.0698
505,2024-09-07 23:35:00+00:00,stage height,BFCN7,ft,0.67,2075.0698
506,2024-09-08 00:05:00+00:00,stage height,BFCN7,ft,0.66,2075.0598
507,2024-09-08 00:35:00+00:00,stage height,BFCN7,ft,0.66,2075.0598
508,2024-09-08 01:05:00+00:00,stage height,BFCN7,ft,0.66,2075.0598
509,2024-09-08 01:35:00+00:00,stage height,BFCN7,ft,0.66,2075.0598
510,2024-09-08 02:05:00+00:00,stage height,BFCN7,ft,0.66,2075.0598
511,2024-09-08 02:35:00+00:00,stage height,BFCN7,ft,0.66,2075.0598
512,2024-09-08 03:05:00+00:00,stage height,BFCN7,ft,0.65,2075.0498
513,2024-09-08 03:35:00+00:00,stage height,BFCN7,ft,0.65,2075.0498
514,2024-09-08 04:05:00+00:00,stage height,BFCN7,ft,0.65,2075.0498
515,2024-09-08 04:35:00+00:00,stage height,BFCN7,ft,0.65,2075.0498
516,2024-09-08 05:05:00+00:00,stage height,BFCN7,ft,0.65,2075.0498
517,2024-09-08 05:35:00+00:00,stage height,BFCN7,ft,0.65,2075.0498
518,2024-09-08 06:05:00+00:00,stage height,BFCN7,ft,0.65,2075.0498
519,2024-09-08 06:35:00+00:00,stage height,BFCN7,ft,0.65,2075.0498
520,2024-09-08 07:05:00+00:00,stage height,BFCN7,ft,0.64,2075.0398
521,2024-09-08 07:35:00+00:00,stage height,BFCN7,ft,0.64,2075.0398
522,2024-09-08 08:05:00+00:00,stage height,BFCN7,ft,0.64,2075.0398
523,2024-09-08 08:35:00+00:00,stage height,BFCN7,ft,0.65,2075.0498
524,2024-09-08 09:05:00+00:00,stage height,BFCN7,ft,0.65,2075.0498
525,2024-09-08 09:35:00+00:00,stage height,BFCN7,ft,0.65,2075.0498
526,2024-09-08 10:05:00+00:00,stage height,BFCN7,ft,0.65,2075.0498
527,2024-09-08 10:35:00+00:00,stage height,BFCN7,ft,0.65,2075.0498
528,2024-09-08 11:05:00+00:00,stage height,BFCN7,ft,0.65,2075.0498
529,2024-09-08 11:35:00+00:00,stage height,BFCN7,ft,0.65,2075.0498
530,2024-09-08 12:05:00+00:00,stage height,BFCN7,ft,0.66,2075.0598
531,2024-09-08 12:35:00+00:00,stage height,BFCN7,ft,0.66,2075.0598
532,2024-09-08 13:05:00+00:00,stage height,BFCN7,ft,0.66,2075.0598
533,2024-09-08 13:35:00+00:00,stage height,BFCN7,ft,0.66,2075.0598
534,2024-09-08 14:05:00+00:00,stage height,BFCN7,ft,0.66,2075.0598
535,2024-09-08 14:35:00+00:00,stage height,BFCN7,ft,0.67,2075.0698
536,2024-09-08 15:05:00+00:00,stage height,BFCN7,ft,0.67,2075.0698
537,2024-09-08 15:35:00+00:00,stage height,BFCN7,ft,0.67,2075.0698
538,2024-09-08 16:05:00+00:00,stage height,BFCN7,ft,0.67,2075.0698
539,2024-09-08 16:35:00+00:00,stage height,BFCN7,ft,0.67,2075.0698
540,2024-09-08 17:05:00+00:00,stage height,BFCN7,ft,0.67,2075.0698
541,2024-09-08 17:35:00+00:00,stage height,BFCN7,ft,0.67,2075.0698
542,2024-09-08 18:05:00+00:00,stage height,BFCN7,ft,0.67,2075.0698
543,2024-09-08 18:35:00+00:00,stage height,BFCN7,ft,0.67,2075.0698
544,2024-09-08 19:05:00+00:00,stage height,BFCN7,ft,0.67,2075.0698
545,2024-09-08 19:35:00+00:00,stage height,BFCN7,ft,0.66,2075.0598
546,2024-09-08 20:05:00+00:00,stage height,BFCN7,ft,0.66,2075.0598
547,2024-09-08 20:35:00+00:00,stage height,BFCN7,ft,0.66,2075.0598
548,2024-09-08 21:05:00+00:00,stage height,BFCN7,ft,0.67,2075.0698
549,2024-09-08 21:35:00+00:00,stage height,BFCN7,ft,0.67,2075.0698
550,2024-09-08 22:05:00+00:00,stage height,BFCN7,ft,0.67,2075.0698
551,2024-09-08 22:35:00+00:00,stage height,BFCN7,ft,0.67,2075.0698
552,2024-09-08 23:05:00+00:00,stage height,BFCN7,ft,0.67,2075.0698
553,2024-09-08 23:35:00+00:00,stage height,BFCN7,ft,0.67,2075.0698
554,2024-09-09 00:05:00+00:00,stage height,BFCN7,ft,0.66,2075.0598
555,2024-09-09 00:35:00+00:00,stage height,BFCN7,ft,0.66,2075.0598
556,2024-09-09 01:05:00+00:00,stage height,BFCN7,ft,0.65,2075.0498
557,2024-09-09 01:35:00+00:00,stage height,BFCN7,ft,0.66,2075.0598
558,2024-09-09 02:05:00+00:00,stage height,BFCN7,ft,0.66,2075.0598
559,2024-09-09 02:35:00+00:00,stage height,BFCN7,ft,0.66,2075.0598
560,2024-09-09 03:05:00+00:00,stage height,BFCN7,ft,0.65,2075.0498
561,2024-09-09 03:35:00+00:00,stage height,BFCN7,ft,0.64,2075.0398
562,2024-09-09 04:05:00+00:00,stage height,BFCN7,ft,0.64,2075.0398
563,2024-09-09 04:35:00+00:00,stage height,BFCN7,ft,0.64,2075.0398
564,2024-09-09 05:05:00+00:00,stage height,BFCN7,ft,0.64,2075.0398
565,2024-09-09 05:35:00+00:00,stage height,BFCN7,ft,0.64,2075.0398
566,2024-09-09 06:05:00+00:00,stage height,BFCN7,ft,0.64,2075.0398
567,2024-09-09 06:35:00+00:00,stage height,BFCN7,ft,0.64,2075.0398
568,2024-09-09 07:05:00+00:00,stage height,BFCN7,ft,0.64,2075.0398
569,2024-09-09 07:35:00+00:00,stage height,BFCN7,ft,0.64,2075.0398
570,2024-09-09 08:05:00+00:00,stage height,BFCN7,ft,0.64,2075.0398
571,2024-09-09 08:35:00+00:00,stage height,BFCN7,ft,0.64,2075.0398
572,2024-09-09 09:05:00+00:00,stage height,BFCN7,ft,0.64,2075.0398
573,2024-09-09 09:35:00+00:00,stage height,BFCN7,ft,0.64,2075.0398
574,2024-09-09 10:05:00+00:00,stage height,BFCN7,ft,0.64,2075.0398
575,2024-09-09 10:35:00+00:00,stage height,BFCN7,ft,0.64,2075.0398
576,2024-09-09 11:05:00+00:00,stage height,BFCN7,ft,0.64,2075.0398
577,2024-09-09 11:35:00+00:00,stage height,BFCN7,ft,0.65,2075.0498
578,2024-09-09 12:05:00+00:00,stage height,BFCN7,ft,0.65,2075.0498
579,2024-09-09 12:35:00+00:00,stage height,BFCN7,ft,0.65,2075.0498
580,2024-09-09 13:05:00+00:00,stage height,BFCN7,ft,0.65,2075.0498
581,2024-09-09 13:35:00+00:00,stage height,BFCN7,ft,0.66,2075.0598
582,2024-09-09 14:05:00+00:00,stage height,BFCN7,ft,0.67,2075.0698
583,2024-09-09 14:35:00+00:00,stage height,BFCN7,ft,0.66,2075.0598
584,2024-09-09 15:05:00+00:00,stage height,BFCN7,ft,0.66,2075.0598
585,2024-09-09 15:35:00+00:00,stage height,BFCN7,ft,0.67,2075.0698
586,2024-09-09 16:05:00+00:00,stage height,BFCN7,ft,0.67,2075.0698
587,2024-09-09 16:35:00+00:00,stage height,BFCN7,ft,0.67,2075.0698
588,2024-09-09 17:05:00+00:00,stage height,BFCN7,ft,0.67,2075.0698
589,2024-09-09 17:35:00+00:00,stage height,BFCN7,ft,0.67,2075.0698
590,2024-09-09 18:05:00+00:00,stage height,BFCN7,ft,0.67,2075.0698
591,2024-09-09 18:35:00+00:00,stage height,BFCN7,ft,0.67,2075.0698
592,2024-09-09 19:05:00+00:00,stage height,BFCN7,ft,0.68,2075.0798
593,2024-09-09 19:35:00+00:00,stage height,BFCN7,ft,0.68,2075.0798
594,2024-09-09 20:05:00+00:00,stage height,BFCN7,ft,0.68,2075.0798
595,2024-09-09 20:35:00+00:00,stage height,BFCN7,ft,0.67,2075.0698
596,2024-09-09 21:05:00+00:00,stage height,BFCN7,ft,0.67,2075.0698
597,2024-09-09 21:35:00+00:00,stage height,BFCN7,ft,0.67,2075.0698
598,2024-09-09 22:05:00+00:00,stage height,BFCN7,ft,0.66,2075.0598
599,2024-09-09 22:35:00+00:00,stage height,BFCN7,ft,0.66,2075.0598
600,2024-09-09 23:05:00+00:00,stage height,BFCN7,ft,0.66,2075.0598
601,2024-09-09 23:35:00+00:00,stage height,BFCN7,ft,0.65,2075.0498
602,2024-09-10 00:05:00+00:00,stage height,BFCN7,ft,0.65,2075.0498
603,2024-09-10 00:35:00+00:00,stage height,BFCN7,ft,0.64,2075.0398
604,2024-09-10 01:05:00+00:00,stage height,BFCN7,ft,0.64,2075.0398
605,2024-09-10 01:35:00+00:00,stage height,BFCN7,ft,0.64,2075.0398
606,2024-09-10 02:05:00+00:00,stage height,BFCN7,ft,0.63,2075.0298
607,2024-09-10 02:35:00+00:00,stage height,BFCN7,ft,0.63,2075.0298
608,2024-09-10 03:05:00+00:00,stage height,BFCN7,ft,0.63,2075.0298
609,2024-09-10 03:35:00+00:00,stage height,BFCN7,ft,0.63,2075.0298
610,2024-09-10 04:05:00+00:00,stage height,BFCN7,ft,0.63,2075.0298
611,2024-09-10 04:35:00+00:00,stage height,BFCN7,ft,0.63,2075.0298
612,2024-09-10 05:05:00+00:00,stage height,BFCN7,ft,0.63,2075.0298
613,2024-09-10 05:35:00+00:00,stage height,BFCN7,ft,0.63,2075.0298
614,2024-09-10 06:05:00+00:00,stage height,BFCN7,ft,0.63,2075.0298
615,2024-09-10 06:35:00+00:00,stage height,BFCN7,ft,0.63,2075.0298
616,2024-09-10 07:05:00+00:00,stage height,BFCN7,ft,0.63,2075.0298
617,2024-09-10 07:35:00+00:00,stage height,BFCN7,ft,0.63,2075.0298
618,2024-09-10 08:05:00+00:00,stage height,BFCN7,ft,0.63,2075.0298
619,2024-09-10 08:35:00+00:00,stage height,BFCN7,ft,0.63,2075.0298
620,2024-09-10 09:05:00+00:00,stage height,BFCN7,ft,0.63,2075.0298
621,2024-09-10 09:35:00+00:00,stage height,BFCN7,ft,0.64,2075.0398
622,2024-09-10 10:05:00+00:00,stage height,BFCN7,ft,0.64,2075.0398
623,2024-09-10 10:35:00+00:00,stage height,BFCN7,ft,0.63,2075.0298
624,2024-09-10 11:05:00+00:00,stage height,BFCN7,ft,0.63,2075.0298
625,2024-09-10 11:35:00+00:00,stage height,BFCN7,ft,0.63,2075.0298
626,2024-09-10 12:05:00+00:00,stage height,BFCN7,ft,0.64,2075.0398
627,2024-09-10 12:35:00+00:00,stage height,BFCN7,ft,0.64,2075.0398
628,2024-09-10 13:05:00+00:00,stage height,BFCN7,ft,0.64,2075.0398
629,2024-09-10 13:35:00+00:00,stage height,BFCN7,ft,0.65,2075.0498
630,2024-09-10 14:05:00+00:00,stage height,BFCN7,ft,0.65,2075.0498
631,2024-09-10 14:35:00+00:00,stage height,BFCN7,ft,0.65,2075.0498
632,2024-09-10 15:05:00+00:00,stage height,BFCN7,ft,0.65,2075.0498
633,2024-09-10 15:35:00+00:00,stage height,BFCN7,ft,0.65,2075.0498
634,2024-09-10 16:05:00+00:00,stage height,BFCN7,ft,0.66,2075.0598
635,2024-09-10 16:35:00+00:00,stage height,BFCN7,ft,0.66,2075.0598
636,2024-09-10 17:05:00+00:00,stage height,BFCN7,ft,0.66,2075.0598
637,2024-09-10 17:35:00+00:00,stage height,BFCN7,ft,0.66,2075.0598
638,2024-09-10 18:05:00+00:00,stage height,BFCN7,ft,0.66,2075.0598
639,2024-09-10 18:35:00+00:00,stage height,BFCN7,ft,0.66,2075.0598
640,2024-09-10 19:05:00+00:00,stage height,BFCN7,ft,0.66,2075.0598
641,2024-09-10 19:35:00+00:00,stage height,BFCN7,ft,0.66,2075.0598
642,2024-09-10 20:05:00+00:00,stage height,BFCN7,ft,0.66,2075.0598
643,2024-09-10 20:35:00+00:00,stage height,BFCN7,ft,0.66,2075.0598
644,2024-09-10 21:05:00+00:00,stage height,BFCN7,ft,0.66,2075.0598
645,2024-09-10 21:35:00+00:00,stage height,BFCN7,ft,0.65,2075.0498
646,2024-09-10 22:05:00+00:00,stage height,BFCN7,ft,0.65,2075.0498
647,2024-09-10 22:35:00+00:00,stage height,BFCN7,ft,0.65,2075.0498
648,2024-09-10 23:05:00+00:00,stage height,BFCN7,ft,0.64,2075.0398
649,2024-09-10 23:35:00+00:00,stage height,BFCN7,ft,0.64,2075.0398
650,2024-09-11 00:05:00+00:00,stage height,BFCN7,ft,0.63,2075.0298
651,2024-09-11 00:35:00+00:00,stage height,BFCN7,ft,0.63,2075.0298
652,2024-09-11 01:05:00+00:00,stage height,BFCN7,ft,0.63,2075.0298
653,2024-09-11 01:35:00+00:00,stage height,BFCN7,ft,0.62,2075.02
654,2024-09-11 02:05:00+00:00,stage height,BFCN7,ft,0.62,2075.02
655,2024-09-11 02:35:00+00:00,stage height,BFCN7,ft,0.62,2075.02
656,2024-09-11 03:05:00+00:00,stage height,BFCN7,ft,0.62,2075.02
657,2024-09-11 03:35:00+00:00,stage height,BFCN7,ft,0.62,2075.02
658,2024-09-11 04:05:00+00:00,stage height,BFCN7,ft,0.61,2075.01
659,2024-09-11 04:35:00+00:00,stage height,BFCN7,ft,0.61,2075.01
660,2024-09-11 05:05:00+00:00,stage height,BFCN7,ft,0.61,2075.01
661,2024-09-11 05:35:00+00:00,stage height,BFCN7,ft,0.61,2075.01
662,2024-09-11 06:05:00+00:00,stage height,BFCN7,ft,0.61,2075.01
663,2024-09-11 06:35:00+00:00,stage height,BFCN7,ft,0.6,2075.0
664,2024-09-11 07:05:00+00:00,stage height,BFCN7,ft,0.61,2075.01
665,2024-09-11 07:35:00+00:00,stage height,BFCN7,ft,0.61,2075.01
666,2024-09-11 08:05:00+00:00,stage height,BFCN7,ft,0.61,2075.01
667,2024-09-11 08:35:00+00:00,stage height,BFCN7,ft,0.61,2075.01
